stock_id,stock_name,asset_type,source_industry,primary_sector,primary_sector_label,sub_sector,theme_clusters,is_financial,confidence,review_required,reason
2706,第一店,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2707,晶華,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2712,遠雄來,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2722,夏都,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2723,美食-KY,COMMON_STOCK,食品,FOOD,食品,餐飲連鎖,,False,HIGH,False,
2727,王品,COMMON_STOCK,食品,FOOD,食品,餐飲連鎖,,False,HIGH,False,
2731,雄獅,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅遊服務業,,False,HIGH,False,
2739,寒舍,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2748,雲品,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2753,八方雲集,COMMON_STOCK,食品,FOOD,食品,餐飲連鎖,,False,HIGH,False,
2762,世界健身-KY,COMMON_STOCK,運動休閒,SPORTING_GOODS,運動休閒用品,,,False,HIGH,False,
2807,竹商銀,COMMON_STOCK,金融保險,FINANCIAL,金融,銀行,,True,HIGH,False,
2809,京城銀,COMMON_STOCK,金融,FINANCIAL,金融,銀行,,True,HIGH,False,
2823,中壽,COMMON_STOCK,金融保險,FINANCIAL,金融,保險,,True,HIGH,False,
2827,中聯,COMMON_STOCK,金融保險,FINANCIAL,金融,其他金融,,True,MEDIUM,False,
2831,中華銀,COMMON_STOCK,金融保險,FINANCIAL,金融,銀行,,True,HIGH,False,
2833,台壽保,COMMON_STOCK,金融保險,FINANCIAL,金融,保險,,True,HIGH,False,
2833A,台壽甲,PREFERRED_STOCK,金融保險,FINANCIAL,金融,保險,,True,HIGH,False,
2837,萬泰銀,COMMON_STOCK,金融保險,FINANCIAL,金融,銀行,,True,HIGH,False,
2841,台開,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,,,False,HIGH,False,
2845,遠東銀,COMMON_STOCK,金融,FINANCIAL,金融,銀行,,True,HIGH,False,
2847,大眾銀,COMMON_STOCK,金融保險,FINANCIAL,金融,銀行,,True,HIGH,False,
2849,安泰銀,COMMON_STOCK,金融,FINANCIAL,金融,銀行,,True,HIGH,False,
2850,新產,COMMON_STOCK,金融,FINANCIAL,金融,保險,,True,HIGH,False,
2851,中再保,COMMON_STOCK,金融,FINANCIAL,金融,保險,,True,HIGH,False,
2852,第一保,COMMON_STOCK,金融,FINANCIAL,金融,保險,,True,HIGH,False,
2854,寶來證,COMMON_STOCK,金融保險,FINANCIAL,金融,證券期貨,,True,HIGH,False,
2855,統一證,COMMON_STOCK,金融,FINANCIAL,金融,證券期貨,,True,HIGH,False,
2867,三商壽,COMMON_STOCK,金融,FINANCIAL,金融,保險,,True,HIGH,False,
2880,華南金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2881,富邦金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2882,國泰金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2883,凱基金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2884,玉山金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2885,元大金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2886,兆豐金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2887,台新新光金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2888,新光金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2889,國票金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2890,永豐金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2891,中信金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2892,第一金,COMMON_STOCK,金融,FINANCIAL,金融,金融控股,,True,HIGH,False,
2897,王道銀行,COMMON_STOCK,金融,FINANCIAL,金融,銀行,,True,HIGH,False,
2901,欣欣,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2903,遠百,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2904,匯僑,COMMON_STOCK,其他,RETAIL_TRADE,貿易百貨與零售,貿易,,False,LOW,True,匯僑：貿易相關，業務內容需人工查證
2905,三商,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2906,高林,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,貿易商、代理商、經銷商,,False,HIGH,False,
2908,特力,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,貿易商、代理商、經銷商,,False,HIGH,False,
2910,統領,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2911,麗嬰房,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2923,鼎固-KY,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,物業管理,,False,HIGH,False,
2929,淘帝-KY,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,製造商,,False,HIGH,False,
2936,客思達-KY,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,,,False,HIGH,False,
2939,永邑-KY,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,貿易商、代理商、經銷商,,False,HIGH,False,
2945,三商家購,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
3004,豐達科,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,運輸工具,,False,HIGH,False,
3007,綠點,COMMON_STOCK,電子工業,COMPUTER_PERIPHERALS,電腦及週邊設備,光學元件/鏡頭,,False,MEDIUM,False,綠點：精密光學與電子零組件代工
3010,華立,COMMON_STOCK,電動車輛產業,EV_BATTERY,電動車輛與電池,鋰電池材料,,False,HIGH,False,
3011,今皓,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
3015,全漢,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
3017,奇鋐,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,散熱片、風扇馬達、散熱模組,,False,HIGH,False,
3018,隆銘綠能,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,機電系統工程,,False,HIGH,False,
3019,亞光,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,,False,HIGH,False,
3021,鴻名,COMMON_STOCK,連接器,PASSIVE_CONNECTOR,被動元件與連接器,連接器設計、組裝及製造,,False,HIGH,False,
3022,威強電,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,工業電腦,,False,HIGH,False,
3023,信邦,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
3020,奇普仕,COMMON_STOCK,電子通路業,ELECTRONIC_DISTRIBUTION,電子零組件通路與服務,,,False,HIGH,False,
3024,憶聲,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,顯示器模組,,False,HIGH,False,
3025,星通,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3026,禾伸堂,COMMON_STOCK,能源元件,EV_BATTERY,電動車輛與電池,電池模組,,False,HIGH,False,
3027,盛達,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3028,增你強,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,隨身碟、記憶卡讀卡機,,False,HIGH,False,
3029,零壹,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,顧問諮詢,,False,HIGH,False,
3030,德律,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,生產製程及檢測設備,,False,HIGH,False,
3031,佰鴻,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,背光源(發光二極體、冷陰極管),,False,HIGH,False,
3032,偉訓,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
3034,聯詠,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
3035,智原,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IP設計/IC設計代工服務,,False,HIGH,False,
3036,文曄,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC通路,,False,HIGH,False,
3037,欣興,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
3049,精金,COMMON_STOCK,觸控面板,OPTOELECTRONICS,光電（面板/觸控/光學）,觸控面板,,False,HIGH,False,
3050,鈺德,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,太陽能電廠,,False,HIGH,False,
3051,力特,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,其他零組件,,False,HIGH,False,
3052,夆典,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
3054,立萬利,COMMON_STOCK,食品生技,CHEMICAL,化學工業,工業塗料,,False,MEDIUM,False,立萬利：工業用塗料/接著劑，非食品業務
3055,蔚華科,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,生產製程及檢測設備,,False,HIGH,False,
3056,富華新,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
3057,喬鼎,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,顧問諮詢,,False,HIGH,False,
3058,立德,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
3059,華晶科,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,光學鏡片、鏡頭,,False,HIGH,False,
3060,銘異,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備之零組件,,False,HIGH,False,
3062,建漢,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3090,日電貿,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,電容器,,False,HIGH,False,
3092,鴻碩,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
3094,聯傑,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,網路通訊IC,,False,HIGH,False,
3135,凌航,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,運算元件與設備,,False,HIGH,False,
3138,耀登,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,其他零組件,,False,HIGH,False,
3142,遠茂,COMMON_STOCK,電子工業,DIVERSIFIED_OTHER,其他（待歸類）,,,False,LOW,True,遠茂：業務內容需人工查證
3149,正達,COMMON_STOCK,觸控面板,OPTOELECTRONICS,光電（面板/觸控/光學）,玻璃基板,,False,HIGH,False,
3150,鈺寶-創,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,消費性IC,,False,HIGH,False,
3164,景岳,COMMON_STOCK,食品生技,BIOTECH_MEDICAL,生技醫療,生技檢測服務,,False,MEDIUM,False,景岳：生物科技檢測服務
3167,大量,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,機械設備(如產業機械、精密機械、工具機),,False,HIGH,False,
3168,眾福科,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,顯示器模組,,False,HIGH,False,
3189,景碩,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,基板,,False,HIGH,False,
3209,全科,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC通路,,False,HIGH,False,
3214,元砷,COMMON_STOCK,電子工業,SEMICONDUCTOR,半導體,化合物半導體,,False,MEDIUM,False,元砷：砷化鎵磊晶
3229,晟鈦,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,貿易商、代理商、經銷商,,False,HIGH,False,
3231,緯創,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,筆記型電腦,,False,HIGH,False,
3257,虹冠電,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
3266,昇陽,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
3296,勝德,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備之零組件,,False,HIGH,False,
3305,昇貿,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,太陽能電池模組,,False,HIGH,False,
3308,聯德,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
3311,閎暉,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
3312,弘憶股,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC通路,,False,HIGH,False,
3321,同泰,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
3338,泰碩,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,散熱片、風扇馬達、散熱模組,,False,HIGH,False,
3380,明泰,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3383,新世紀,COMMON_STOCK,LED照明產業,LED_LIGHTING,LED照明,藍寶石晶圓/晶片,,False,HIGH,False,
3413,京鼎,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,生產製程及檢測設備,,False,HIGH,False,
3419,譁裕,COMMON_STOCK,連接器,PASSIVE_CONNECTOR,被動元件與連接器,連接器設計、組裝及製造,,False,HIGH,False,
3437,榮創,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,車燈,,False,HIGH,False,
3450,聯鈞,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,主/被動元件,,False,HIGH,False,
3454,晶睿,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,安全監控系統,,False,HIGH,False,
3481,群創,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,面板,,False,HIGH,False,
3504,揚明光,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,金屬、塑膠模具,,False,HIGH,False,
3515,華擎,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示卡,,False,HIGH,False,
3535,晶彩科,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,生產製程及檢測設備,,False,HIGH,False,
3536,誠創,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,背光源(發光二極體、冷陰極管),,False,HIGH,False,
3543,州巧,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,電子零組件、塑膠零件、五金零件,,False,HIGH,False,
3545,敦泰,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,平面顯示器驅動IC,,False,HIGH,False,
3550,聯穎,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
3557,嘉威,COMMON_STOCK,其他,DIVERSIFIED_OTHER,其他（待歸類）,其他,,False,LOW,True,嘉威：業務內容需人工查證
3563,牧德,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,生產製程及檢測設備,,False,HIGH,False,
3053,鼎營,COMMON_STOCK,電子工業,COMPUTER_PERIPHERALS,電腦及週邊設備,,,False,LOW,True,鼎營：業務內容需人工查證
3063,飛信,COMMON_STOCK,電子工業,DIVERSIFIED_OTHER,其他（待歸類）,,,False,LOW,True,飛信：業務內容需人工查證
3271,其樂達,COMMON_STOCK,電子工業,DIVERSIFIED_OTHER,其他（待歸類）,,,False,LOW,True,其樂達：業務內容需人工查證
3315,宣昶,COMMON_STOCK,電子工業,COMPUTER_PERIPHERALS,電腦及週邊設備,,,False,LOW,True,宣昶：業務內容需人工查證
3474,華亞科,COMMON_STOCK,半導體業,SEMICONDUCTOR,半導體,,,False,HIGH,False,
3559,全智科,COMMON_STOCK,電子工業,COMPUTER_PERIPHERALS,電腦及週邊設備,,,False,LOW,True,全智科：業務內容需人工查證
3514,昱晶,COMMON_STOCK,光電業,OPTOELECTRONICS,光電（面板/觸控/光學）,,,False,HIGH,False,
3576,聯合再生,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,太陽能電池模組,,False,HIGH,False,
3583,辛耘,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,生產製程及檢測設備,,False,HIGH,False,
3588,通嘉,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
3591,艾笛森,COMMON_STOCK,LED照明產業,LED_LIGHTING,LED照明,燈具/應用,,False,HIGH,False,
3592,瑞鼎,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
3593,力銘,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備之零組件,,False,HIGH,False,
3596,智易,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3605,宏致,COMMON_STOCK,連接器,PASSIVE_CONNECTOR,被動元件與連接器,連接器設計、組裝及製造,,False,HIGH,False,
3607,谷崧,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,機殼,,False,HIGH,False,
3617,碩天,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備,,False,HIGH,False,
3622,洋華,COMMON_STOCK,智慧電網,OPTOELECTRONICS,光電（面板/觸控/光學）,觸控感測,,False,MEDIUM,False,洋華：觸控感測元件
3645,達邁,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,聚亞醯胺樹脂,,False,HIGH,False,
3652,精聯,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,工業電腦,,False,HIGH,False,
3653,健策,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,導線架,,False,HIGH,False,
3661,世芯-KY,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IP設計/IC設計代工服務,,False,HIGH,False,
3665,貿聯-KY,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,金屬零件,,False,HIGH,False,
3669,圓展,COMMON_STOCK,人工智慧,AI,人工智慧,電腦視覺,,False,HIGH,False,
3673,TPK-KY,COMMON_STOCK,觸控面板,OPTOELECTRONICS,光電（面板/觸控/光學）,觸控面板,,False,HIGH,False,
3679,新至陞,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,金屬、塑膠模具,,False,HIGH,False,
3682,亞太電,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,電信服務業,,False,HIGH,False,
3686,達能,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,矽晶圓/矽晶片,,False,HIGH,False,
3694,海華,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
3701,大眾控,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,工業電腦,,False,HIGH,False,
3702,大聯大,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC通路,,False,HIGH,False,
3703,欣陸,COMMON_STOCK,其他,ENVIRONMENTAL_SERVICES,環保工程與資源循環,環保能源工程,,False,HIGH,False,欣陸：環保/水資源工程
3704,合勤控,COMMON_STOCK,資通訊安全,COMMUNICATION_NETWORK,通信網路,行動安全,,False,HIGH,False,
3705,永信,COMMON_STOCK,製藥,PHARMACEUTICAL,製藥,中、西藥製劑,,False,HIGH,False,
3706,神達,COMMON_STOCK,人工智慧,AI,人工智慧,運算設備,,False,HIGH,False,
3708,上緯投控,COMMON_STOCK,風力發電,WIND_ENERGY,風力發電,玻/碳纖,,False,HIGH,False,
3711,日月光投控,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC封裝測試,,False,HIGH,False,
3712,永崴投控,COMMON_STOCK,風力發電,WIND_ENERGY,風力發電,風機維護,,False,HIGH,False,
3714,富采,COMMON_STOCK,LED照明產業,LED_LIGHTING,LED照明,封裝/模組,,False,HIGH,False,
3715,定穎投控,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
3716,中化控股,COMMON_STOCK,製藥,PHARMACEUTICAL,製藥,中、西藥製劑,,False,HIGH,False,
3717,聯嘉投控,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,車用零組件控股,,False,MEDIUM,False,聯嘉投控：車用零組件相關投資控股
4104,佳醫,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,醫療院所、醫療器材專賣店、藥局等通路,,False,HIGH,False,
4106,雃博,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,其他,,False,HIGH,False,
4119,旭富,COMMON_STOCK,製藥,PHARMACEUTICAL,製藥,中藥材、西藥原料藥,,False,HIGH,False,
4133,亞諾法,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,生物檢測,,False,HIGH,False,
4137,麗豐-KY,COMMON_STOCK,食品生技,HOME_APPLIANCE_CONSUMER,家電與民生消費品,美容保養品,,False,MEDIUM,False,麗豐-KY：法麗詩美容保養品牌
4141,龍燈-KY,COMMON_STOCK,其他,PHARMACEUTICAL,製藥,動物用藥/農藥,,False,MEDIUM,False,龍燈-KY：動物用藥與農藥代理
4142,國光生,COMMON_STOCK,製藥,PHARMACEUTICAL,製藥,中藥材、西藥原料藥,,False,HIGH,False,
4155,訊映,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,醫療耗材,,False,HIGH,False,
4306,炎洲,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,塑膠製品,,False,HIGH,False,
4414,如興,COMMON_STOCK,紡織,TEXTILE_FIBER,紡織與人纖,成衣及其它家居紡織類品,,False,HIGH,False,
4426,利勤,COMMON_STOCK,紡織,TEXTILE_FIBER,紡織與人纖,織布,,False,HIGH,False,
4438,廣越,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,衛生用品,,False,HIGH,False,
4439,冠星-KY,COMMON_STOCK,紡織纖維,TEXTILE_FIBER,紡織與人纖,,,False,HIGH,False,
4440,宜新實業,COMMON_STOCK,紡織,TEXTILE_FIBER,紡織與人纖,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),,False,HIGH,False,
4441,振大環球,COMMON_STOCK,紡織,TEXTILE_FIBER,紡織與人纖,成衣及其它家居紡織類品,,False,HIGH,False,
4526,東台,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,金屬加工用機械,,False,HIGH,False,
4532,瑞智,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,冷凍空調設備及零件,,False,HIGH,False,
4536,拓凱,COMMON_STOCK,其他,PLASTICS_RUBBER,塑膠與橡膠製品,運動器材複合材料,,False,MEDIUM,False,拓凱：碳纖維複合材料運動器材
4540,全球傳動,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,傳動元件,,False,HIGH,False,
4545,銘鈺,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,金屬、塑膠模具,,False,HIGH,False,
4551,智伸科,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,其他,,False,HIGH,False,
4552,力達-KY,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,,,False,HIGH,False,
4555,氣立,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,電控元件,,False,HIGH,False,
4557,永新-KY,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,,,False,LOW,True,永新-KY：業務內容需人工查證
4560,強信-KY,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,,,False,HIGH,False,
4562,穎漢,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,金屬加工用機械,,False,HIGH,False,
4564,元翎,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,金屬加工處理,,False,HIGH,False,
4566,時碩工業,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,車用機械傳動設備及零配件,,False,HIGH,False,
4569,六方科-KY,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,,,False,LOW,True,六方科-KY：業務內容需人工查證
4571,鈞興-KY,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,,,False,HIGH,False,
4572,駐龍,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,金屬加工處理,,False,HIGH,False,
4576,大銀微系統,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,傳動元件,,False,HIGH,False,
4581,光隆精密-KY,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,精密零組件,,False,MEDIUM,False,光隆精密-KY：精密零組件加工
4583,台灣精銳,COMMON_STOCK,電機機械,ELECTRICAL_MACHINERY,電機機械,傳動元件,,False,HIGH,False,
4585,達明,COMMON_STOCK,人工智慧,AI,人工智慧,電腦視覺,,False,HIGH,False,
4588,玖鼎電力,COMMON_STOCK,智慧電網,ELECTRICAL_CABLE,電器電纜與重電,能源管理服務,,False,HIGH,False,
4590,富田-創,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,其他,,False,HIGH,False,
4720,德淵,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,醫療器材代理,,False,HIGH,False,
3638,F-IML,COMMON_STOCK,電子工業,OPTOELECTRONICS,光電（面板/觸控/光學）,面板（IML品牌）,,False,MEDIUM,False,F-IML：面板/顯示器品牌
3579,尚志,COMMON_STOCK,半導體業,SEMICONDUCTOR,半導體,,,False,HIGH,False,
